"Genes"	"Main-effect Genotype (logFC)"	"Main-effect Gentyope (FDR)"	"Main-effect Age (logFC)"	"Main-effect Age (FDR)"	"Linear Effect (logFC)"	"Linear Effect (FDR)"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000040354"	-0.0908359054709669	0.960488002518749	-0.0143163991682011	0.751628828437333	0.0340845476624702	0.999905587128637	"Mars"	"methionine-tRNA synthetase"
"ENSMUSG00000040356"	0.19460567421564	0.79102491556263	0.0194614593440018	0.596380526427196	-0.0501989387967945	0.999905587128637	"Skiv2l"	"superkiller viralicidic activity 2-like (S. cerevisiae)"
"ENSMUSG00000040359"	-0.174007514354647	0.891463106593654	-0.0119326205276765	0.818704563551508	0.0500292230904696	0.999905587128637	"Ufl1"	"UFM1 specific ligase 1"
"ENSMUSG00000040363"	-0.0459025325062825	0.987790583203832	-0.0347491079225544	0.395692630716463	0.0125449519451802	0.999905587128637	"Bcor"	"BCL6 interacting corepressor"
"ENSMUSG00000040364"	-0.439409448824741	0.954918329805429	0.10986969826378	0.450700986084581	0.0691730581264631	0.999905587128637	"Sec1"	"secretory blood group 1"
"ENSMUSG00000040365"	-0.0891491513729635	0.962361751173721	-0.0143382917245881	0.763300066808493	0.0357667327801457	0.999905587128637	"Trim41"	"tripartite motif-containing 41"
"ENSMUSG00000040367"	0.116034635287548	0.996307722186266	-0.11009424255031	0.721990014010321	-0.0915498042337784	0.999905587128637	"Lrrd1"	"leucine rich repeats and death domain containing 1"
"ENSMUSG00000040370"	0.085628911419468	0.979164064277073	0.0223308037429068	0.739101117077748	-0.0242928390346311	0.999905587128637	"Lyrm5"	"LYR motif containing 5"
"ENSMUSG00000040372"	0.300786325719919	0.940600993475	0.0154440305623838	0.906523636899609	-0.0385457682839223	0.999905587128637	"Gpr63"	"G protein-coupled receptor 63"
"ENSMUSG00000040373"	0.0970098490613034	0.978160526703018	0.0384867713715574	0.490281505602385	-0.00788352650340509	0.999905587128637	"Cacng5"	"calcium channel, voltage-dependent, gamma subunit 5"
"ENSMUSG00000040374"	-0.140754658119338	0.953970168144881	-0.0227995531674231	0.701273107929866	0.0365556724053563	0.999905587128637	"Pex2"	"peroxisomal biogenesis factor 2"
"ENSMUSG00000040380"	-2.20155677502995	0.299360712618558	-0.211124741426238	0.265480054075319	0.463266559667519	0.780534877429871	"Cbln3"	"cerebellin 3 precursor protein"
"ENSMUSG00000040383"	-0.0301001428351278	0.993019494961065	-0.00101223572984021	0.986766299936388	0.00858146593111081	0.999905587128637	"Aqr"	"aquarius"
"ENSMUSG00000040387"	0.00289961575831419	0.998759364546418	0.0209128706503823	0.772545150840515	0.0321164840153043	0.999905587128637	"Klhl32"	"kelch-like 32"
"ENSMUSG00000040389"	0.0801575922705349	0.960488002518749	0.0275179189498718	0.355503452940935	-0.0172504028626556	0.999905587128637	"Wdr47"	"WD repeat domain 47"
"ENSMUSG00000040390"	0.00431841435362048	0.998644145124142	-0.039542295840963	0.129154179659617	-0.0117873512058642	0.999905587128637	"Map3k10"	"mitogen-activated protein kinase kinase kinase 10"
"ENSMUSG00000040396"	0.0811006269031447	0.970303781928511	-0.00283828411304132	0.961805708652676	-0.0084576719413064	0.999905587128637	"Abhd13"	"abhydrolase domain containing 13"
"ENSMUSG00000040407"	0.190131603062639	0.776411834001182	0.0331001641764032	0.242214861063326	-0.034878828561275	0.999905587128637	"Akap9"	"A kinase (PRKA) anchor protein (yotiao) 9"
"ENSMUSG00000040410"	0.157447308076748	0.940731096182897	0.0471618487636293	0.294232316816173	-0.0160528200738614	0.999905587128637	"Fbxl4"	"F-box and leucine-rich repeat protein 4"
"ENSMUSG00000040412"	0.159058057641932	0.899072730698241	0.0367820963480363	0.277283284706533	-0.0302712360821623	0.999905587128637	"5330417C22Rik"	"RIKEN cDNA 5330417C22 gene"
"ENSMUSG00000040414"	-0.150777812755502	0.948815236687044	-0.014787294296023	0.829675003426241	0.0471318897062341	0.999905587128637	"Slc25a28"	"solute carrier family 25, member 28"
"ENSMUSG00000040415"	0.0491268769196556	0.979174339689011	-0.00672495028866627	0.882814453963394	-0.00369447008279514	0.999905587128637	"Dtx3"	"deltex 3 homolog (Drosophila)"
"ENSMUSG00000040420"	0.202309039664412	0.913690050935095	0.0473011362408647	0.317468277912662	-0.0432307119831488	0.999905587128637	"Cdh18"	"cadherin 18"
"ENSMUSG00000040423"	-0.129401937925056	0.920363980634322	-0.0199235593502861	0.597506139200329	0.0390008380891346	0.999905587128637	"Rc3h1"	"RING CCCH (C3H) domains 1"
"ENSMUSG00000040424"	0.0373948612583617	0.987790583203832	-0.0635675724067015	0.00742210032426466	-0.00611044155189927	0.999905587128637	"Hipk4"	"homeodomain interacting protein kinase 4"
"ENSMUSG00000040428"	-0.0350051238069122	0.998644145124142	-0.0112147175134921	0.954640683045424	0.0585612982034207	0.999905587128637	"Plekha4"	"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4"
"ENSMUSG00000040429"	-0.497389090052603	0.940731096182897	-0.0542613682992149	0.774725550738589	0.0812276181661517	0.999905587128637	"Mterf1a"	"mitochondrial transcription termination factor 1a"
"ENSMUSG00000040430"	0.000982256259126606	0.99877553678498	-0.0354082436976403	0.216666861464718	0.000310486169195924	0.999905587128637	"Pitpnc1"	"phosphatidylinositol transfer protein, cytoplasmic 1"
"ENSMUSG00000040433"	-0.0406498287893798	0.987790583203832	0.0459788578345991	0.0943154073302081	0.0090811704740616	0.999905587128637	"Zbtb38"	"zinc finger and BTB domain containing 38"
"ENSMUSG00000040435"	0.0840059913753515	0.986007808094065	0.0478686771044078	0.436616880452248	-0.079308409540451	0.999905587128637	"Ppp1r15a"	"protein phosphatase 1, regulatory (inhibitor) subunit 15A"
"ENSMUSG00000040441"	0.0854573269000229	0.989181072276113	0.0251641428005097	0.839704086760388	0.038469624206357	0.999905587128637	"Slc26a10"	"solute carrier family 26, member 10"
"ENSMUSG00000040446"	0.247258948142279	0.649070708227677	0.0368684082586142	0.228157014538091	-0.0464928952150522	0.999905587128637	"Rprd1a"	"regulation of nuclear pre-mRNA domain containing 1A"
"ENSMUSG00000040447"	0.00845698981461727	0.998644145124142	-0.0188085096702838	0.628613865494892	-0.000551103131599286	0.999905587128637	"Spns2"	"spinster homolog 2"
"ENSMUSG00000040451"	-0.18343629599169	0.87839509608207	-0.0730094534396756	0.00877700893438034	0.0359311926205285	0.999905587128637	"Sgms1"	"sphingomyelin synthase 1"
"ENSMUSG00000040452"	-0.0193133968834766	0.998644145124142	0.0817434317633301	0.08453386373243	-0.000491866645868697	0.999905587128637	"Cdh12"	"cadherin 12"
"ENSMUSG00000040455"	0.0252740368525473	0.994351619032295	0.0246078355434689	0.486507573853079	-0.00913952102149668	0.999905587128637	"Usp45"	"ubiquitin specific petidase 45"
"ENSMUSG00000040459"	-0.155752031865078	0.879685209672074	-0.0217624092032121	0.537055908962892	0.036961255105256	0.999905587128637	"Arglu1"	"arginine and glutamate rich 1"
"ENSMUSG00000040462"	-0.0397720372846682	0.987579307914292	-0.00380943209622746	0.938797430575734	-0.00629751354390637	0.999905587128637	"Os9"	"amplified in osteosarcoma"
"ENSMUSG00000040463"	0.104850276839103	0.946616104916714	-0.00283050043021505	0.959275569543063	-0.00730985201196879	0.999905587128637	"Mybbp1a"	"MYB binding protein (P160) 1a"
"ENSMUSG00000040464"	-0.209623345516597	0.969370346623901	-0.00578177267071343	0.968145285103766	0.0513408706075846	0.999905587128637	"Gtpbp10"	"GTP-binding protein 10 (putative)"
"ENSMUSG00000040466"	-0.539699592397986	0.787844183034817	-0.0349434640164473	0.759969393010577	0.0963100589382954	0.999905587128637	"Blvrb"	"biliverdin reductase B (flavin reductase (NADPH))"
"ENSMUSG00000040472"	-0.0297829523578612	0.994351619032295	0.0178469968049685	0.712002999085738	-0.00533119592670879	0.999905587128637	"Rabggta"	"Rab geranylgeranyl transferase, a subunit"
"ENSMUSG00000040473"	0.0259362049890225	0.995779907969539	-0.00282697149580726	0.971406977786059	0.0184061410029776	0.999905587128637	"Cfap69"	"cilia and flagella associated protein 69"
"ENSMUSG00000040479"	0.0397255825177589	0.986035169436	-0.0311611667212098	0.256178829566588	-0.0175337844684612	0.999905587128637	"Dgkz"	"diacylglycerol kinase zeta"
"ENSMUSG00000040481"	0.129166211200319	0.911651521656372	0.0268592163149142	0.376952665384072	-0.0106304026463306	0.999905587128637	"Bptf"	"bromodomain PHD finger transcription factor"
"ENSMUSG00000040482"	0.192536176170843	0.948815236687044	4.43715111050545e-05	0.999547051428237	-0.0139192239062694	0.999905587128637	"Dxo"	"decapping exoribonuclease"
"ENSMUSG00000040483"	-0.101928475633564	0.987790583203832	0.0749837566708257	0.353742703445683	-0.0154866512715322	0.999905587128637	"Xaf1"	"XIAP associated factor 1"
"ENSMUSG00000040488"	0.212245730309268	0.757193594588871	0.0109802851420866	0.809351325023362	-0.0456196005339419	0.999905587128637	"Ltbp4"	"latent transforming growth factor beta binding protein 4"
"ENSMUSG00000040490"	0.110236584729758	0.97391195692929	-0.0107520574683833	0.89350140526684	-0.000688257693822268	0.999905587128637	"Lrfn2"	"leucine rich repeat and fibronectin type III domain containing 2"
"ENSMUSG00000040495"	-0.0183956233018399	0.998114860461638	0.0209724544427858	0.727847915138114	0.00338856781729248	0.999905587128637	"Chrm4"	"cholinergic receptor, muscarinic 4"
"ENSMUSG00000040502"	0.0210983209750464	0.998486953436771	-0.0113222509901791	0.893970049122533	-0.00803531505189477	0.999905587128637	"March9"	"membrane-associated ring finger (C3HC4) 9"
"ENSMUSG00000040506"	0.0222410902390476	0.994683436495471	0.0271429468066499	0.398287725750611	-0.00447906120179769	0.999905587128637	"Ambra1"	"autophagy/beclin 1 regulator 1"
"ENSMUSG00000040511"	-0.289646282683787	0.911651521656372	0.0228625728553822	0.802352416760483	0.00642420235785775	0.999905587128637	"Pvr"	"poliovirus receptor"
"ENSMUSG00000040520"	-0.0117763224514707	0.998644145124142	0.0257255337067231	0.510890426938571	0.000846286076645248	0.999905587128637	"Manea"	"mannosidase, endo-alpha"
"ENSMUSG00000040521"	-0.0469751889544199	0.994351619032295	0.0253332499091878	0.759436681193827	-0.00232405991309963	0.999905587128637	"Tsfm"	"Ts translation elongation factor, mitochondrial"
"ENSMUSG00000040524"	0.049372195205405	0.986007808094065	0.00593110962767771	0.908614830436555	-0.00577210949207768	0.999905587128637	"Zfp609"	"zinc finger protein 609"
"ENSMUSG00000040528"	-2.44839055080595	0.737413733032792	-0.168964778599766	0.699005722088664	0.641203807906466	0.999905587128637	"Milr1"	"mast cell immunoglobulin like receptor 1"
"ENSMUSG00000040532"	0.0642098136972725	0.987790583203832	-0.00135496572300324	0.987707921167085	-0.0359549947872611	0.999905587128637	"Abhd11"	"abhydrolase domain containing 11"
"ENSMUSG00000040536"	0.193883802961443	0.770370106948792	0.0606526155551846	0.00700494154463403	-0.0284556767241774	0.999905587128637	"Necab1"	"N-terminal EF-hand calcium binding protein 1"
"ENSMUSG00000040537"	0.108792259332229	0.934719839917541	0.0298578652827579	0.287530901602803	-0.0113320006291161	0.999905587128637	"Adam22"	"a disintegrin and metallopeptidase domain 22"
"ENSMUSG00000040543"	0.145210443624575	0.886853403927347	0.0110781099474798	0.791866080095658	-0.0172857510426938	0.999905587128637	"Pitpnm3"	"PITPNM family member 3"
"ENSMUSG00000040548"	0.0118948100113605	0.998240599972786	0.0066877329946825	0.886018806556742	-0.000139048269103866	0.999905587128637	"Tex2"	"testis expressed gene 2"
"ENSMUSG00000040549"	0.0155838766119119	0.996307722186266	0.014482293158035	0.694819224991953	0.00214524053253201	0.999905587128637	"Ckap5"	"cytoskeleton associated protein 5"
"ENSMUSG00000040550"	-0.0388425405915976	0.987790583203832	-0.0236272178456893	0.549925915521549	-7.2332343469638e-06	0.999905587128637	"Otud6b"	"OTU domain containing 6B"
"ENSMUSG00000040552"	-0.0251163070698355	0.998644145124142	0.0250545815897497	0.901195537412869	-0.000257597033518238	0.999905587128637	"C3ar1"	"complement component 3a receptor 1"
"ENSMUSG00000040557"	0.0553881091467418	0.994351619032295	0.0321956616373932	0.741749782458605	0.00621437393238354	0.999905587128637	"Wbscr27"	"Williams Beuren syndrome chromosome region 27 (human)"
"ENSMUSG00000040560"	0.125683450726484	0.911651521656372	0.051710930924173	0.0238296797563758	-0.0244855443640267	0.999905587128637	"Wdr7"	"WD repeat domain 7"
"ENSMUSG00000040562"	0.212992876711788	0.987790583203832	0.000724258174975976	0.998350296345284	-0.0514831194125324	0.999905587128637	"Gstm2"	"glutathione S-transferase, mu 2"
"ENSMUSG00000040563"	0.195790489245612	0.757193594588871	0.00435791990281266	0.929802574731575	-0.0301389662326819	0.999905587128637	"Lppr2"	"lipid phosphate phosphatase-related protein type 2"
"ENSMUSG00000040564"	-0.42318766184341	0.978160526703018	-0.048166873626854	0.880300192093809	-0.0179751747273184	0.999905587128637	"Apoc1"	"apolipoprotein C-I"
"ENSMUSG00000040565"	-0.0918879125858595	0.955270525372932	-0.0535789471959765	0.0358669770034422	0.0213819079019532	0.999905587128637	"Btaf1"	"BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, (Mot1 homolog, S. cerevisiae)"
"ENSMUSG00000040569"	0.735063489711128	0.85461874286413	0.118236390611043	0.373126295163377	-0.181330641819109	0.999905587128637	"Slc26a7"	"solute carrier family 26, member 7"
"ENSMUSG00000040570"	0.161377910236018	0.899515769338679	0.00512197937283579	0.931522362939662	-0.00655389465903736	0.999905587128637	"Rundc3b"	"RUN domain containing 3B"
"ENSMUSG00000040584"	-0.229030144467463	0.798181051069954	-0.0864926525692715	0.00144034596533582	0.0241965979150034	0.999905587128637	"Abcb1a"	"ATP-binding cassette, sub-family B (MDR/TAP), member 1A"
"ENSMUSG00000040586"	0.166901307309644	0.960488002518749	0.0249054133790125	0.770325721222762	0.0202239808772191	0.999905587128637	"Ofd1"	"oral-facial-digital syndrome 1 gene homolog (human)"
"ENSMUSG00000040591"	0.149526849090281	0.891463106593654	0.0308376739251819	0.330089575182001	-0.0305858416069357	0.999905587128637	"1110051M20Rik"	"RIKEN cDNA 1110051M20 gene"
"ENSMUSG00000040594"	0.0404897140687981	0.995779907969539	0.00720073289089904	0.950701118069132	0.0101935450355519	0.999905587128637	"Ranbp17"	"RAN binding protein 17"
"ENSMUSG00000040596"	-0.155081241855553	0.87839509608207	-0.0295882334284689	0.334557117739276	0.031092806726924	0.999905587128637	"Pogk"	"pogo transposable element with KRAB domain"
"ENSMUSG00000040599"	-0.244643401998073	0.85593804136729	-0.0105079338075979	0.875983684629749	0.0433066954101595	0.999905587128637	"Mis12"	"MIS12 homolog (yeast)"
"ENSMUSG00000040605"	-0.0946605031910451	0.988707200908408	-0.0289413878255152	0.823683416096205	-0.00723746576339577	0.999905587128637	"Bace2"	"beta-site APP-cleaving enzyme 2"
"ENSMUSG00000040606"	0.0463935356102924	0.986007808094065	-0.0130725387262926	0.751205336683759	-0.0111730134345667	0.999905587128637	"Kazn"	"kazrin, periplakin interacting protein"
"ENSMUSG00000040612"	0.0955307547159152	0.944306135047054	0.00517037546458382	0.911564494512093	-0.0168717236133589	0.999905587128637	"Ildr2"	"immunoglobulin-like domain containing receptor 2"
"ENSMUSG00000040613"	0.308907539582915	0.968387307489951	0.0259210327765383	0.893970049122533	-0.0957578666964731	0.999905587128637	"Apobec1"	"apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1"
"ENSMUSG00000040616"	-0.19121765072702	0.973748662186151	-0.0749762185888568	0.428689198923096	0.0524461446206474	0.999905587128637	"Tmem51"	"transmembrane protein 51"
"ENSMUSG00000040618"	0.0352143932675606	0.994351619032295	-0.0191679183774824	0.773724430829582	0.00244856859544377	0.999905587128637	"Pck2"	"phosphoenolpyruvate carboxykinase 2 (mitochondrial)"
"ENSMUSG00000040620"	0.159467715314189	0.891124303164159	0.0475264794565983	0.0976285306628846	-0.033752942648276	0.999905587128637	"Dhx33"	"DEAH (Asp-Glu-Ala-His) box polypeptide 33"
"ENSMUSG00000040621"	0.0065090146388486	0.998759364546418	0.0293773430779946	0.807961999637785	-0.0510775944938616	0.999905587128637	"Gemin8"	"gem (nuclear organelle) associated protein 8"
"ENSMUSG00000040624"	-0.0161581980904974	0.996773139161952	-0.0619494454962685	0.0368440660981495	-0.0142316307698332	0.999905587128637	"Plekhg1"	"pleckstrin homology domain containing, family G (with RhoGef domain) member 1"
"ENSMUSG00000040631"	-0.333592229056999	0.839961574322849	-0.0582880892230756	0.304708661891111	0.0662322871904952	0.999905587128637	"Dok4"	"docking protein 4"
"ENSMUSG00000040640"	0.116881795337473	0.923777570072838	0.0220600823912552	0.492260586984246	-0.0153277504756841	0.999905587128637	"Erc2"	"ELKS/RAB6-interacting/CAST family member 2"
"ENSMUSG00000040648"	-0.0420410928500448	0.987790583203832	0.0354542689557211	0.292808043882378	0.0171622767797137	0.999905587128637	"Ppip5k2"	"diphosphoinositol pentakisphosphate kinase 2"
"ENSMUSG00000040649"	-0.0915601184227762	0.962361751173721	-0.0679230537422399	0.0135570350883301	0.030103754079646	0.999905587128637	"Rimklb"	"ribosomal modification protein rimK-like family member B"
"ENSMUSG00000040651"	-0.0527076369339148	0.979164064277073	-0.0383441940622571	0.185352575424907	0.0271332753702546	0.999905587128637	"Fam208a"	"family with sequence similarity 208, member A"
"ENSMUSG00000040652"	-0.0600618611856009	0.978750606368146	0.0162843576161309	0.698787022137384	0.00690568878475712	0.999905587128637	"Oaz2"	"ornithine decarboxylase antizyme 2"
"ENSMUSG00000040653"	-0.079731396202427	0.987790583203832	-0.051663901866701	0.453516172157249	0.0186178961101199	0.999905587128637	"Ppp1r14c"	"protein phosphatase 1, regulatory (inhibitor) subunit 14c"
"ENSMUSG00000040658"	-0.417257278531666	0.948815236687044	-0.00552093645228734	0.979322454809755	0.00551056646926836	0.999905587128637	"Dnph1"	"2'-deoxynucleoside 5'-phosphate N-hydrolase 1"
"ENSMUSG00000040659"	-0.0620858439709881	0.975627219009062	0.0112255708924833	0.781627233257799	-0.00182519663322447	0.999905587128637	"Efhd2"	"EF hand domain containing 2"
"ENSMUSG00000040661"	0.175208528329507	0.891994673417264	0.0179574004621717	0.715557275708065	-0.00753547499706809	0.999905587128637	"Rad54l2"	"RAD54 like 2 (S. cerevisiae)"
"ENSMUSG00000040666"	-0.363975864477322	0.978750606368146	0.186712280585992	0.290884600324447	0.0202441241827672	0.999905587128637	"Sh3bgr"	"SH3-binding domain glutamic acid-rich protein"
"ENSMUSG00000040667"	0.0290178572735671	0.992576918600647	0.0198067621090036	0.614018296736256	0.0187197238160741	0.999905587128637	"Nup88"	"nucleoporin 88"
"ENSMUSG00000040669"	0.0101632779796566	0.998644145124142	-0.0281079006750159	0.4149059294545	-0.00812495124236742	0.999905587128637	"Phc1"	"polyhomeotic-like 1 (Drosophila)"
"ENSMUSG00000040675"	-0.229149981799295	0.920151099568206	-0.00421996344361701	0.96469982759154	0.0517853632429421	0.999905587128637	"Mthfd1l"	"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like"
"ENSMUSG00000040680"	0.919726203510125	0.874937670909214	0.137814654924845	0.480839916429044	-0.124997731559036	0.999905587128637	"Kremen2"	"kringle containing transmembrane protein 2"
"ENSMUSG00000040681"	-0.0485167921729173	0.992576918600647	-0.0310077665551583	0.636057378808408	0.0223819818496396	0.999905587128637	"Hmgn1"	"non-histone chromosomal protein HMG-14"
"ENSMUSG00000040687"	0.0868094404040526	0.953970168144881	0.00867636463503281	0.837454274990818	-0.0160443901070456	0.999905587128637	"Madd"	"MAP-kinase activating death domain"
"ENSMUSG00000040688"	-0.0543541672960911	0.987790583203832	0.0121968032219572	0.840573880318019	-0.000507170475867978	0.999905587128637	"Tbl3"	"transducin (beta)-like 3"
"ENSMUSG00000040690"	0.213118639932848	0.88016314564523	0.0421353948572199	0.324726592660275	-0.0305097034655644	0.999905587128637	"Col16a1"	"collagen, type XVI, alpha 1"
"ENSMUSG00000040693"	0.117821160356077	0.986503340892572	0.0581950490798328	0.552659224650686	0.0203441218098078	0.999905587128637	"Slco4c1"	"solute carrier organic anion transporter family, member 4C1"
"ENSMUSG00000040697"	0.175751204372017	0.845278207780187	0.0578389374400756	0.0154817184732428	-0.0349165884822007	0.999905587128637	"Dnajc16"	"DnaJ (Hsp40) homolog, subfamily C, member 16"
"ENSMUSG00000040699"	0.0624948199221395	0.978750606368146	-0.0201339814744927	0.647114488113295	0.000184856102953006	0.999905587128637	"Limd2"	"LIM domain containing 2"
"ENSMUSG00000040701"	0.141084872332449	0.978160526703018	0.0256596363284154	0.806445062148281	0.0117826027718466	0.999905587128637	"Ap1g2"	"adaptor protein complex AP-1, gamma 2 subunit"
"ENSMUSG00000040703"	-0.144864518128386	0.978160526703018	0.048738246947086	0.563595212329196	0.00946209289666674	0.999905587128637	"Cyp2s1"	"cytochrome P450, family 2, subfamily s, polypeptide 1"
"ENSMUSG00000040706"	-0.905808442443746	0.891463106593654	0.0222993022195296	0.939097797199668	0.152279928023068	0.999905587128637	"Agmat"	"agmatine ureohydrolase (agmatinase)"
"ENSMUSG00000040710"	-0.196535640309309	0.911651521656372	-0.0341826654702218	0.484308427998336	0.0371291733785107	0.999905587128637	"St8sia4"	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
"ENSMUSG00000040711"	0.0597660340513136	0.986347400709324	-0.0112930117256142	0.860894907366906	-0.0374170808353004	0.999905587128637	"Sh3pxd2b"	"SH3 and PX domains 2B"
"ENSMUSG00000040712"	0.137929419549764	0.88686690326952	-0.000235193748489394	0.996407977271223	-0.0339071943778788	0.999905587128637	"Camta2"	"calmodulin binding transcription activator 2"
"ENSMUSG00000040713"	-0.0321434391665304	0.99477244032939	0.0533988036627709	0.197629260517117	-0.0163457638758945	0.999905587128637	"Creg1"	"cellular repressor of E1A-stimulated genes 1"
"ENSMUSG00000040714"	-0.409986207965532	0.962361751173721	0.00260989950242862	0.991866520912807	0.135161929931857	0.999905587128637	"Klc3"	"kinesin light chain 3"
"ENSMUSG00000040717"	-0.0393858688491061	0.995779907969539	-0.0953529102329381	0.145195841454512	0.0493131754550668	0.999905587128637	"Il17rd"	"interleukin 17 receptor D"
"ENSMUSG00000040720"	-0.0465720835033552	0.986007808094065	0.0038006724531925	0.944704371268404	0.0184315174562815	0.999905587128637	"1110037F02Rik"	"RIKEN cDNA 1110037F02 gene"
"ENSMUSG00000040721"	0.149999334106443	0.891124303164159	0.0206948520710532	0.569777052723	-0.0340662567770414	0.999905587128637	"Zfhx2"	"zinc finger homeobox 2"
"ENSMUSG00000040722"	0.006861144080648	0.998644145124142	0.00731161142715926	0.863477969122922	0.00494328516241944	0.999905587128637	"Scamp5"	"secretory carrier membrane protein 5"
"ENSMUSG00000040723"	-0.299118295532776	0.927984895160169	-0.0534248748545939	0.526036513677435	0.0490697499818644	0.999905587128637	"Rcsd1"	"RCSD domain containing 1"
"ENSMUSG00000040724"	0.281577191792005	0.543700335583066	0.0846479964157621	0.000205223690905311	-0.0462984201287274	0.999905587128637	"Kcna2"	"potassium voltage-gated channel, shaker-related subfamily, member 2"
"ENSMUSG00000040725"	0.0298339777808381	0.991320783456823	0.00170230112568025	0.974037622672789	-0.0101395783538498	0.999905587128637	"Hnrnpul1"	"heterogeneous nuclear ribonucleoprotein U-like 1"
"ENSMUSG00000040729"	0.0940103656030393	0.978245445070402	0.0350699813955068	0.533460980248794	-0.000273883797189114	0.999905587128637	"Cep126"	"centrosomal protein 126"
"ENSMUSG00000040731"	-0.051987603927639	0.978750606368146	-0.0334419864156918	0.211626248485921	0.00684324282369234	0.999905587128637	"Eif4h"	"eukaryotic translation initiation factor 4H"
"ENSMUSG00000040732"	-0.064795184504737	0.994351619032295	-0.111031432181177	0.170282679437953	-0.0273646660852232	0.999905587128637	"Erg"	"avian erythroblastosis virus E-26 (v-ets) oncogene related"
"ENSMUSG00000040734"	0.118213384091246	0.987790583203832	0.0848963257320781	0.426186634239743	-0.0788802046247117	0.999905587128637	"Ppp1r13l"	"protein phosphatase 1, regulatory (inhibitor) subunit 13 like"
"ENSMUSG00000040738"	-0.0170291066631084	0.997881622137269	-0.00480403338680322	0.942677540366498	-0.00610220629516576	0.999905587128637	"Ints8"	"integrator complex subunit 8"
"ENSMUSG00000040740"	-0.0814519415361047	0.98949023958126	0.0269380084077999	0.808034009381025	-0.0495249128627318	0.999905587128637	"Slc25a34"	"solute carrier family 25, member 34"
"ENSMUSG00000040746"	-0.00492615502890202	0.998644145124142	0.00141275276354966	0.97993278572378	0.00913504154924733	0.999905587128637	"Rnf167"	"ring finger protein 167"
"ENSMUSG00000040747"	-0.0751349634728524	0.98949023958126	-0.0414524809208661	0.656425370711684	0.00089339789752921	0.999905587128637	"Cd53"	"CD53 antigen"
"ENSMUSG00000040749"	-0.634101301200652	0.78574894771609	-0.0779993282090547	0.46960032447377	0.146179735533796	0.999905587128637	"Siah1b"	"seven in absentia 1B"
"ENSMUSG00000040751"	-0.649718593376193	0.849793980298656	-0.135141281784495	0.225226199547766	0.167477614897354	0.999905587128637	"Lat2"	"linker for activation of T cells family, member 2"
"ENSMUSG00000040752"	-0.258039869221875	0.966470169836613	-0.0911358239226291	0.419764525235911	0.134060338993249	0.999905587128637	"Myh6"	"myosin, heavy polypeptide 6, cardiac muscle, alpha"
"ENSMUSG00000040759"	-0.132310224314791	0.936929413888835	-0.0799511203161262	0.0023597898624518	0.0113431441490589	0.999905587128637	"Cmtm5"	"CKLF-like MARVEL transmembrane domain containing 5"
"ENSMUSG00000040760"	-0.0206720467018372	0.99498142578628	0.000689540427342102	0.988878799066186	0.0139128877564443	0.999905587128637	"Appl1"	"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1"
"ENSMUSG00000040761"	0.0478471642605209	0.984386361099647	0.025465411609102	0.426032259549315	-0.0260753791927898	0.999905587128637	"Spen"	"SPEN homolog, transcriptional regulator (Drosophila)"
"ENSMUSG00000040767"	0.320591517554284	0.911651521656372	0.0195559340462993	0.861002412549299	-0.0761743339386459	0.999905587128637	"Snrnp25"	"small nuclear ribonucleoprotein 25 (U11/U12)"
"ENSMUSG00000040771"	-0.123249710836707	0.978160526703018	0.0268668359846849	0.751187056385832	0.0394414580024856	0.999905587128637	"Oard1"	"O-acyl-ADP-ribose deacylase 1"
"ENSMUSG00000040774"	0.0138672731294132	0.998644145124142	-0.0122588841482946	0.816447395409147	0.00581533569403566	0.999905587128637	"Cept1"	"choline/ethanolaminephosphotransferase 1"
"ENSMUSG00000040782"	0.21361840336089	0.930928921026139	-0.00340010574683262	0.970255471851631	-0.0362932404083591	0.999905587128637	"Rfwd2"	"ring finger and WD repeat domain 2"
"ENSMUSG00000040785"	0.12545016799856	0.90959909429386	0.0502252983290137	0.0240598159165275	-0.0222275210384306	0.999905587128637	"Ttc3"	"tetratricopeptide repeat domain 3"
"ENSMUSG00000040794"	0.10856080003891	0.962361751173721	0.0423233853033894	0.287873123064723	-0.0113797874926293	0.999905587128637	"C1qtnf4"	"C1q and tumor necrosis factor related protein 4"
"ENSMUSG00000040795"	0.263918361716745	0.911651521656372	-0.0248661787133191	0.774185032841963	-0.0241859408106781	0.999905587128637	"Iqcc"	"IQ motif containing C"
"ENSMUSG00000040797"	0.144585731751744	0.879685209672074	0.00500817060097519	0.914469274032386	-0.0231638096340245	0.999905587128637	"Iqsec3"	"IQ motif and Sec7 domain 3"
"ENSMUSG00000040811"	-0.117437139648687	0.927408251259464	0.0306639459097523	0.285797359871352	0.0053613649857664	0.999905587128637	"Eml2"	"echinoderm microtubule associated protein like 2"
