"Genes"	"Main-effect Genotype (logFC)"	"Main-effect Gentyope (FDR)"	"Main-effect Age (logFC)"	"Main-effect Age (FDR)"	"Linear Effect (logFC)"	"Linear Effect (FDR)"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000029366"	0.0384844865539626	0.999980159084512	-0.0131418297024801	0.886794030396233	-0.00357273147304473	0.999681994871666	"Dck"	"deoxycytidine kinase"
"ENSMUSG00000029370"	0.951138310031756	0.999980159084512	0.000583662087620827	0.99830320637528	-0.0645726157212982	0.999681994871666	"Rassf6"	"Ras association (RalGDS/AF-6) domain family member 6"
"ENSMUSG00000029371"	-2.48062782830444	0.999980159084512	0.146443922952046	0.550916975989115	0.17440213521995	0.999681994871666	"Cxcl5"	"chemokine (C-X-C motif) ligand 5"
"ENSMUSG00000029376"	-0.832321992730636	0.999980159084512	-0.0151824894078128	0.953731865250683	0.0440401879015775	0.999681994871666	"Mthfd2l"	"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like"
"ENSMUSG00000029381"	-0.716659603881742	0.999980159084512	-0.0294410819082766	0.868543286419041	0.041332623850254	0.999681994871666	"Shroom3"	"shroom family member 3"
"ENSMUSG00000029385"	0.229479398858202	0.999980159084512	0.0147399826560492	0.821770441624148	-0.0214299006637969	0.999681994871666	"Ccng2"	"cyclin G2"
"ENSMUSG00000029386"	0.244261309213812	0.999980159084512	-0.00894004132905472	0.947024179545554	-0.0123123358259248	0.999681994871666	"Tctn2"	""
"ENSMUSG00000029387"	0.294536650519646	0.999980159084512	0.011331347516902	0.936736338828617	-0.026270550437014	0.999681994871666	"Gtf2h3"	"general transcription factor IIH, polypeptide 3"
"ENSMUSG00000029388"	0.0542887629074823	0.999980159084512	0.00431099159027875	0.975097124453097	-0.00784375538261039	0.999681994871666	"Eif2b1"	"eukaryotic translation initiation factor 2B, subunit 1 (alpha)"
"ENSMUSG00000029389"	0.203893520838495	0.999980159084512	-0.0131217297167358	0.880370401365473	-0.0103675886923287	0.999681994871666	"Ddx55"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 55"
"ENSMUSG00000029390"	-0.0815632178880834	0.999980159084512	0.00376048050006665	0.986130878242087	0.00304095809222025	0.999681994871666	"Tmed2"	"predicted gene, 21540"
"ENSMUSG00000029392"	0.36274497976938	0.999980159084512	0.0481831704781741	0.03329193958297	-0.0261712100503767	0.999681994871666	"Rilpl1"	"Rab interacting lysosomal protein-like 1"
"ENSMUSG00000029394"	-0.539160389927793	0.999980159084512	-0.0169742170176377	0.935217975982283	0.0443264628633866	0.999681994871666	"Cdk2ap1"	"CDK2 (cyclin-dependent kinase 2)-associated protein 1"
"ENSMUSG00000029397"	0.0284675531682186	0.999980159084512	0.00891391200962377	0.932082299639614	0.00515790127221861	0.999681994871666	"Rchy1"	"ring finger and CHY zinc finger domain containing 1"
"ENSMUSG00000029401"	-0.619610591042819	0.999980159084512	-0.0498212732991634	0.543293119094903	0.0450170397318279	0.999681994871666	"Rilpl2"	"Rab interacting lysosomal protein-like 2"
"ENSMUSG00000029402"	0.355349416885269	0.999980159084512	0.00733594243216928	0.973647350981146	-0.0118893329330971	0.999681994871666	"Snrnp35"	"small nuclear ribonucleoprotein 35 (U11/U12)"
"ENSMUSG00000029403"	0.0153311839835337	0.999980159084512	-0.0154793264141158	0.79963329139103	0.00628765949183363	0.999681994871666	"Cdkl2"	"cyclin-dependent kinase-like 2 (CDC2-related kinase)"
"ENSMUSG00000029404"	-0.482679722381484	0.999980159084512	-0.00710869975886339	0.955320237331377	0.0310714458477229	0.999681994871666	"Arl6ip4"	"ADP-ribosylation factor-like 6 interacting protein 4"
"ENSMUSG00000029405"	0.162513266890431	0.999980159084512	0.00110802837313949	0.991215665917887	-0.00962382781405167	0.999681994871666	"G3bp2"	"GTPase activating protein (SH3 domain) binding protein 2"
"ENSMUSG00000029406"	0.137019913355434	0.999980159084512	0.0153684959409417	0.703533895867373	-0.0104040692474498	0.999681994871666	"Pitpnm2"	"phosphatidylinositol transfer protein, membrane-associated 2"
"ENSMUSG00000029407"	-0.147490641695061	0.999980159084512	0.00189614180267705	0.985143879419546	0.00979668816544389	0.999681994871666	"Uso1"	"USO1 vesicle docking factor"
"ENSMUSG00000029408"	-0.0326471018559943	0.999980159084512	0.000392048062098152	0.995993718597778	0.00285905545827264	0.999681994871666	"Abcb9"	"ATP-binding cassette, sub-family B (MDR/TAP), member 9"
"ENSMUSG00000029410"	-0.920651021950917	0.999980159084512	0.0549000050116402	0.888491127051116	0.0646956333927346	0.999681994871666	"Ppef2"	"protein phosphatase, EF hand calcium-binding domain 2"
"ENSMUSG00000029413"	-0.549818827208286	0.999980159084512	-0.00516364783770979	0.967245222379497	0.0386189173034783	0.922430090015471	"Naaa"	"N-acylethanolamine acid amidase"
"ENSMUSG00000029414"	0.360836943079849	0.999980159084512	-0.0369231361712403	0.949744037201407	-0.0123276112697927	0.999681994871666	"Kntc1"	"kinetochore associated 1"
"ENSMUSG00000029415"	0.141396297269483	0.999980159084512	0.00711935640920058	0.949693743694837	-0.00456604270081117	0.999681994871666	"Sdad1"	"SDA1 domain containing 1"
"ENSMUSG00000029416"	0.0554516766825911	0.999980159084512	0.0389510787892575	0.386435095467431	-0.00118744505671964	0.999681994871666	"Slc15a4"	"solute carrier family 15, member 4"
"ENSMUSG00000029419"	-0.398454014442023	0.999980159084512	0.00932039178711614	0.976140996816767	0.0143888693143713	0.999681994871666	"Gm996"	"predicted gene 996"
"ENSMUSG00000029420"	0.479276155046142	0.958919699440261	0.0102467453430969	0.87179839422582	-0.0290649555942964	0.903050595498564	"Rimbp2"	"RIMS binding protein 2"
"ENSMUSG00000029422"	0.0978851016140248	0.999980159084512	0.0115555723144798	0.852982984420041	-0.00886990212540676	0.999681994871666	"Rsrc2"	"arginine/serine-rich coiled-coil 2"
"ENSMUSG00000029426"	-0.326645353742352	0.999980159084512	-0.000522516901442933	0.994683495903967	0.0224329119392345	0.999681994871666	"Scarb2"	"scavenger receptor class B, member 2"
"ENSMUSG00000029427"	-0.110074174540337	0.999980159084512	0.0118966533043279	0.89903044941656	0.00517241501506742	0.999681994871666	"Zcchc8"	"zinc finger, CCHC domain containing 8"
"ENSMUSG00000029428"	0.065430461058264	0.999980159084512	-0.00216353389788439	0.989621572343553	-0.00485241075490306	0.999681994871666	"Stx2"	"syntaxin 2"
"ENSMUSG00000029430"	-0.266426980780642	0.999980159084512	-0.0116248291915823	0.863349311348057	0.0163835678423164	0.999681994871666	"Ran"	"GTP-binding nuclear protein Ran"
"ENSMUSG00000029432"	0.119149815174742	0.999980159084512	-0.00312255094196008	0.972198930521464	-0.00805569553705021	0.999681994871666	"Gbas"	"glioblastoma amplified sequence"
"ENSMUSG00000029433"	0.120617882371548	0.999980159084512	0.00652871184224837	0.955320237331377	-0.0100322130822238	0.999681994871666	"Diablo"	"diablo homolog (Drosophila)"
"ENSMUSG00000029434"	0.283943170660424	0.999980159084512	0.00771830477517234	0.91406742179606	-0.0165362800607429	0.999681994871666	"Vps33a"	"vacuolar protein sorting 33A (yeast)"
"ENSMUSG00000029436"	-0.0869210786796087	0.999980159084512	0.0187050395362133	0.596500925162222	0.000431049289464356	0.999681994871666	"Mmp17"	"matrix metallopeptidase 17"
"ENSMUSG00000029438"	0.220623170960878	0.999980159084512	0.00334752973289329	0.970589259593381	-0.0151153333262724	0.999681994871666	"Bcl7a"	"B cell CLL/lymphoma 7A"
"ENSMUSG00000029439"	0.308241231347568	0.999980159084512	0.0210658787099324	0.625640406216252	-0.0218810444531574	0.999681994871666	"Sfswap"	"splicing factor, suppressor of white-apricot homolog (Drosophila)"
"ENSMUSG00000029440"	0.174242998527711	0.999980159084512	-0.00714894521622351	0.955320237331377	-0.0147280214197189	0.999681994871666	"Psmd9"	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 9"
"ENSMUSG00000029442"	-0.809796958942018	0.999980159084512	-0.0567654006963941	0.418467105422062	0.0530068051064569	0.999681994871666	"Wdr66"	""
"ENSMUSG00000029446"	0.245045250918056	0.999980159084512	0.0320615613333749	0.657629713186397	-0.0156314180880472	0.999681994871666	"Psph"	"phosphoserine phosphatase"
"ENSMUSG00000029447"	0.168748740540697	0.999980159084512	-0.00721866348902791	0.922257039162708	-0.00867196098235413	0.999681994871666	"Cct6a"	""
"ENSMUSG00000029449"	0.0911878051317206	0.999980159084512	0.00226856791353386	0.986020828164272	-0.00790877981340807	0.999681994871666	"Rhof"	"ras homolog gene family, member f"
"ENSMUSG00000029452"	0.302449755138085	0.999980159084512	-0.0189634845793084	0.940593234127844	-0.0409052994068433	0.999681994871666	"Tmem116"	"transmembrane protein 116"
"ENSMUSG00000029454"	0.316896146646838	0.999980159084512	0.0180847667523505	0.787323938743304	-0.0208106339344299	0.999681994871666	"Mapkapk5"	"MAP kinase-activated protein kinase 5"
"ENSMUSG00000029455"	-0.0398648048770082	0.999980159084512	0.017575506180918	0.725092632091746	-8.5898230346248e-05	0.999681994871666	"Aldh2"	"aldehyde dehydrogenase 2, mitochondrial"
"ENSMUSG00000029456"	0.196401250982545	0.999980159084512	0.0182156781622743	0.944105117424899	-0.00602930433763414	0.999681994871666	"Acad10"	"acyl-Coenzyme A dehydrogenase family, member 10"
"ENSMUSG00000029458"	-0.072713044131781	0.999980159084512	0.00929675315977021	0.899190986913632	0.00277883453173676	0.999681994871666	"Brap"	"BRCA1 associated protein"
"ENSMUSG00000029461"	0.198049282619453	0.999980159084512	0.00535040857913903	0.938253018756862	-0.0130807638743786	0.999681994871666	"Fam168a"	"family with sequence similarity 168, member A"
"ENSMUSG00000029462"	0.191326778886985	0.999980159084512	-0.00114805550451649	0.991348475073448	-0.0118303131320749	0.999681994871666	"Vps29"	"vacuolar protein sorting 29 (S. pombe)"
"ENSMUSG00000029463"	0.676968742164183	0.999980159084512	0.00749123912522211	0.962046581944353	-0.0428812116218034	0.999681994871666	"Fam216a"	"family with sequence similarity 216, member A"
"ENSMUSG00000029464"	-0.32524249606854	0.999980159084512	0.00661763319866352	0.969634139265488	0.0203293375302878	0.999681994871666	"Gpn3"	"GPN-loop GTPase 3"
"ENSMUSG00000029465"	0.0502442210363153	0.999980159084512	-0.00182927138884356	0.986130878242087	-0.0023360658001701	0.999681994871666	"Arpc3"	"actin related protein 2/3 complex, subunit 3"
"ENSMUSG00000029466"	0.255062077231251	0.999980159084512	-0.00486597344679056	0.964665233782937	-0.017158288960436	0.999681994871666	"Anapc7"	"anaphase promoting complex subunit 7"
"ENSMUSG00000029467"	0.115146564331853	0.999980159084512	0.0100038383465287	0.821770441624148	-0.0122905389204798	0.999681994871666	"Atp2a2"	"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"
"ENSMUSG00000029468"	-1.3512104542319	0.520787662481099	-0.0118593086440019	0.944105117424899	0.0863430687478324	0.407496444250192	"P2rx7"	"purinergic receptor P2X, ligand-gated ion channel, 7"
"ENSMUSG00000029469"	0.454026537551637	0.999980159084512	-0.00103574296607723	0.992817773142046	-0.0293119893002695	0.999681994871666	"Ift81"	"intraflagellar transport 81"
"ENSMUSG00000029470"	-0.410064942056585	0.999980159084512	0.00496733987820276	0.977414621931001	0.0208910052150603	0.999681994871666	"P2rx4"	"purinergic receptor P2X, ligand-gated ion channel 4"
"ENSMUSG00000029471"	0.185639742882905	0.999980159084512	0.0135090456861046	0.777480985462561	-0.0198754653664378	0.999681994871666	"Camkk2"	"calcium/calmodulin-dependent protein kinase kinase 2, beta"
"ENSMUSG00000029472"	0.259177088834296	0.999980159084512	0.0132388141618965	0.787323938743304	-0.0177140461973771	0.999681994871666	"Anapc5"	"anaphase-promoting complex subunit 5"
"ENSMUSG00000029474"	0.342983461823618	0.999980159084512	0.0156033779987955	0.790723090899456	-0.0240995706194372	0.999681994871666	"Rnf34"	"ring finger protein 34"
"ENSMUSG00000029475"	0.153701349215055	0.999980159084512	0.0136396447336341	0.919275575142603	-0.0100384270425967	0.999681994871666	"Kdm2b"	"lysine (K)-specific demethylase 2B"
"ENSMUSG00000029478"	-0.514349863920155	0.840592286026642	0.00494938134301847	0.952011057502202	0.0355085317689257	0.596110697003121	"Ncor2"	"nuclear receptor co-repressor 2"
"ENSMUSG00000029480"	-0.507824299211821	0.999980159084512	-0.0321562493270513	0.629012255524671	0.0321537381469485	0.999681994871666	"Dhx37"	"DEAH (Asp-Glu-Ala-His) box polypeptide 37"
"ENSMUSG00000029482"	-0.411595475054533	0.999980159084512	-0.0130705291586454	0.856847183479622	0.0351981250614206	0.862186546427074	"Aacs"	"acetoacetyl-CoA synthetase"
"ENSMUSG00000029484"	-0.695647833423169	0.999980159084512	0.0412317676017159	0.61789150991774	0.0710224140946741	0.724531689782006	"Anxa3"	"annexin A3"
"ENSMUSG00000029486"	0.155378789037379	0.999980159084512	-0.0126718817094593	0.925456348657921	-0.0105865702868676	0.999681994871666	"Mrpl1"	"mitochondrial ribosomal protein L1"
"ENSMUSG00000029490"	-0.605830726992883	0.999980159084512	0.0186168555302893	0.970589259593381	0.0390166203519285	0.999681994871666	"Mfsd7a"	"major facilitator superfamily domain containing 7A"
"ENSMUSG00000029499"	1.18542559524336	0.999980159084512	0.0572054769198104	0.778596550340954	-0.0712840532461439	0.999681994871666	"Pxmp2"	"peroxisomal membrane protein 2"
"ENSMUSG00000029500"	0.172685230470828	0.999980159084512	0.0032247469682052	0.986411631063282	-0.0116740418461943	0.999681994871666	"Pgam5"	"phosphoglycerate mutase family member 5"
"ENSMUSG00000029501"	0.124342777948105	0.999980159084512	0.0107216333425557	0.889130972410861	-0.0101682708005154	0.999681994871666	"Ankle2"	"ankyrin repeat and LEM domain containing 2"
"ENSMUSG00000029502"	-0.0779509404509726	0.999980159084512	0.000524261246478714	0.994683495903967	0.00236631552675492	0.999681994871666	"Golga3"	"golgi autoantigen, golgin subfamily a, 3"
"ENSMUSG00000029504"	-0.450642486692979	0.999980159084512	-0.0268193761259778	0.675779816494481	0.032997891036144	0.999681994871666	"Ddx51"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 51"
"ENSMUSG00000029505"	-0.417051042963141	0.999980159084512	-0.0138062709405323	0.787323938743304	0.0318538020765137	0.786290859454455	"Ep400"	"E1A binding protein p400"
"ENSMUSG00000029507"	-0.242919153151978	0.999980159084512	0.0246910966991791	0.855598017762422	0.00875286416398785	0.999681994871666	"Pus1"	"pseudouridine synthase 1"
"ENSMUSG00000029510"	0.239747759679429	0.999980159084512	0.00603929524512248	0.985446801537089	-0.017996956870927	0.999681994871666	"Gpc2"	"glypican 2 (cerebroglycan)"
"ENSMUSG00000029512"	-0.266518842088432	0.999980159084512	-0.00252597692760779	0.978687288710518	0.0179144029825784	0.999681994871666	"Ulk1"	"unc-51 like kinase 1"
"ENSMUSG00000029513"	0.535625560178681	0.999980159084512	-0.0203893317631912	0.86925921505566	-0.0374526261724451	0.999681994871666	"Prkab1"	"protein kinase, AMP-activated, beta 1 non-catalytic subunit"
"ENSMUSG00000029516"	-0.0102144969076092	0.999980159084512	-0.000424527807448701	0.995578381386353	-0.00151982233698318	0.999681994871666	"Cit"	"citron"
"ENSMUSG00000029518"	0.179987663346537	0.999980159084512	0.00886777853839885	0.900780175160381	-0.0148143067012962	0.999681994871666	"Rab35"	"RAB35, member RAS oncogene family"
"ENSMUSG00000029521"	-0.0437808471008925	0.999980159084512	0.0186730170964515	0.970589259593381	0.0186553235033236	0.999681994871666	"Chek2"	"checkpoint kinase 2"
"ENSMUSG00000029524"	0.237235676230678	0.999980159084512	0.00226233097635621	0.990373294757489	-0.0116368082084942	0.999681994871666	"Sirt4"	"sirtuin 4"
"ENSMUSG00000029528"	-0.618332412313334	0.999980159084512	0.00116096040168727	0.992602955436129	0.0449035684843871	0.731131452887448	"Pxn"	"paxillin"
"ENSMUSG00000029534"	0.271975359611591	0.999980159084512	0.0186745102425381	0.865539351890096	-0.00862401523409174	0.999681994871666	"St7"	"suppression of tumorigenicity 7"
"ENSMUSG00000029535"	0.0375684254813064	0.999980159084512	0.00911974400503289	0.955320237331377	-0.00909269712085404	0.999681994871666	"Triap1"	"TP53 regulated inhibitor of apoptosis 1"
"ENSMUSG00000029536"	0.286633962481019	0.999980159084512	0.0154552284983592	0.856588958774882	-0.0152070927567038	0.999681994871666	"Gatc"	"glutamyl-tRNA(Gln) amidotransferase, subunit C"
"ENSMUSG00000029538"	-0.250490901259478	0.999980159084512	-0.00586826060519955	0.959073519735918	0.0139956696989901	0.999681994871666	"Srsf9"	"serine/arginine-rich splicing factor 9"
"ENSMUSG00000029544"	-0.0657403436445685	0.999980159084512	0.0232597250918423	0.52940330773096	-0.00291205808386922	0.999681994871666	"Cabp1"	"calcium binding protein 1"
"ENSMUSG00000029545"	-0.4331646162728	0.999980159084512	-0.0163876677437645	0.933284008112136	0.0309311992967737	0.999681994871666	"Acads"	"acyl-Coenzyme A dehydrogenase, short chain"
"ENSMUSG00000029547"	-0.413676765579152	0.999980159084512	-0.014692175871148	0.774330684336155	0.0299636641509782	0.862318102830459	"Ints1"	"integrator complex subunit 1"
"ENSMUSG00000029550"	-0.0106817506735418	0.999980159084512	-0.0144769221462045	0.821470919714164	0.00282202190977791	0.999681994871666	"Sppl3"	"signal peptide peptidase 3"
"ENSMUSG00000029551"	-0.330439511099564	0.999980159084512	-0.0320543932917729	0.855598017762422	0.0246562714211561	0.999681994871666	"Psmg3"	"proteasome (prosome, macropain) assembly chaperone 3"
"ENSMUSG00000029552"	-0.646798693138294	0.999980159084512	0.00931230277195705	0.9810654447355	0.0577485081891605	0.999681994871666	"Tes"	"testis derived transcript"
"ENSMUSG00000029554"	0.115711911221133	0.999980159084512	-0.00113205528875631	0.993633771902646	0.00373414150095529	0.999681994871666	"Mad1l1"	"MAD1 mitotic arrest deficient 1-like 1"
"ENSMUSG00000029557"	0.45609064634304	0.999980159084512	0.00961344483397408	0.96063497815724	-0.0287341812424906	0.999681994871666	"Ftsj2"	"FtsJ homolog 2 (E. coli)"
"ENSMUSG00000029559"	0.0495446238329913	0.999980159084512	0.00245776457818968	0.979772316919539	-0.00977684170497798	0.999681994871666	"2210016L21Rik"	"RIKEN cDNA 2210016L21 gene"
"ENSMUSG00000029560"	-0.273730279832698	0.999980159084512	-0.010792109705558	0.940593234127844	0.0263104474976047	0.999681994871666	"Snx8"	"sorting nexin 8"
"ENSMUSG00000029561"	-2.08625347402951	0.372551481059989	0.00127428152606256	0.995578381386353	0.186024182654969	0.0141519327148846	"Oasl2"	"2'-5' oligoadenylate synthetase-like 2"
"ENSMUSG00000029563"	-0.050976108934738	0.999980159084512	-0.00782207513449954	0.943374679950158	0.00460111427477769	0.999681994871666	"Foxp2"	"forkhead box P2"
"ENSMUSG00000029569"	0.0318369928571276	0.999980159084512	0.0152390534755252	0.884523763965197	-0.00639942651932071	0.999681994871666	"Tmem168"	"transmembrane protein 168"
"ENSMUSG00000029570"	-0.307000291452375	0.999980159084512	-0.0231466475415487	0.84441014538991	0.0255302918991569	0.999681994871666	"Lfng"	"LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"ENSMUSG00000029571"	0.247571295015677	0.999980159084512	0.00905325085405406	0.878474676353401	-0.0175199786132381	0.999681994871666	"Tmem106b"	"transmembrane protein 106B"
"ENSMUSG00000029575"	-0.187810236613328	0.999980159084512	-0.0160091900024261	0.828240509417948	0.0100800765003731	0.999681994871666	"Mmab"	"methylmalonic aciduria (cobalamin deficiency) type B homolog (human)"
"ENSMUSG00000029576"	-0.321462475125594	0.999980159084512	-0.0199999532460302	0.835009693324122	0.0248960121760265	0.999681994871666	"Radil"	"Ras association and DIL domains"
"ENSMUSG00000029577"	0.103168550493511	0.999980159084512	0.0213830610781661	0.52273162267564	-0.0106804284169155	0.999681994871666	"Ube3b"	"ubiquitin protein ligase E3B"
"ENSMUSG00000029578"	0.0769506742751464	0.999980159084512	0.00056589556531034	0.994277494905624	-0.0066086749309476	0.999681994871666	"Wipi2"	"WD repeat domain, phosphoinositide interacting 2"
"ENSMUSG00000029580"	-0.182498778510573	0.999980159084512	-0.01387512045306	0.702221795105257	0.0150665988445129	0.999681994871666	"Actb"	"actin, beta"
"ENSMUSG00000029581"	0.00595833179802008	0.999980159084512	0.0114722689815899	0.843022116560682	-0.00639093240791164	0.999681994871666	"Fscn1"	"fascin homolog 1, actin bundling protein (Strongylocentrotus purpuratus)"
"ENSMUSG00000029587"	-0.0457516314453993	0.999980159084512	-0.00278370590625516	0.9810654447355	0.00277793494833565	0.999681994871666	"Zfp12"	"zinc finger protein 12"
"ENSMUSG00000029591"	0.128507496429357	0.999980159084512	-0.0263254638276347	0.955320237331377	0.00448047246376015	0.999681994871666	"Ung"	"uracil DNA glycosylase"
"ENSMUSG00000029592"	0.0690078124970522	0.999980159084512	0.0107088280835977	0.896248905547844	-0.00429294786622268	0.999681994871666	"Usp30"	"ubiquitin specific peptidase 30"
"ENSMUSG00000029594"	1.42989968082923	0.725014757788843	0.0767072529991435	0.15705371560858	-0.0987775866321943	0.439756387372295	"Rbm19"	"RNA binding motif protein 19"
"ENSMUSG00000029595"	0.151744015963547	0.999980159084512	-0.0895850653650729	0.745021413917089	0.00564398032291384	0.999681994871666	"Lhx5"	"LIM homeobox protein 5"
"ENSMUSG00000029596"	0.191314704601998	0.999980159084512	0.0122644425120249	0.970589259593381	0.00386578256661549	0.999681994871666	"Sdsl"	"serine dehydratase-like"
"ENSMUSG00000029597"	-1.73541441745041	0.999980159084512	-0.160791698108051	0.508888034606324	0.110176219054045	0.999681994871666	"Sds"	"serine dehydratase"
"ENSMUSG00000029598"	-0.135078958075868	0.999980159084512	-0.0256614609121959	0.420279739269252	0.0105035234515425	0.999681994871666	"Plbd2"	"phospholipase B domain containing 2"
"ENSMUSG00000029599"	-0.200353022527019	0.999980159084512	-0.00579509448783192	0.955320237331377	0.0114287486475244	0.999681994871666	"Ddx54"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 54"
"ENSMUSG00000029600"	-0.733182953339629	0.999980159084512	-0.00101859204272745	0.994440794882587	0.0478676892920759	0.977169320336149	"Rita1"	"RBPJ interacting and tubulin associated 1"
"ENSMUSG00000029601"	-0.0280262503216755	0.999980159084512	-0.0165030239776502	0.970589259593381	0.00575999235918959	0.999681994871666	"Iqcd"	"IQ motif containing D"
"ENSMUSG00000029602"	-0.199521546667103	0.999980159084512	-0.0118817483878943	0.848017020494602	0.0158875515947643	0.999681994871666	"Rasal1"	"RAS protein activator like 1 (GAP1 like)"
"ENSMUSG00000029603"	-0.388540766285469	0.999980159084512	-0.0037155141839348	0.970589259593381	0.0224983560978734	0.999681994871666	"Dtx1"	"deltex 1 homolog (Drosophila)"
"ENSMUSG00000029605"	0.324735067806603	0.999980159084512	0.150379345571196	0.592188172049804	0.00704297095858498	0.999681994871666	"Oas1b"	"2'-5' oligoadenylate synthetase 1B"
"ENSMUSG00000029607"	0.134927317086012	0.999980159084512	-0.0664522103956865	0.804093617080434	-0.00926817213090087	0.999681994871666	"Ankrd61"	"ankyrin repeat domain 61"
"ENSMUSG00000029608"	-0.00824188016133886	0.999980159084512	0.0199031972838987	0.477432509291224	-0.00637376098216368	0.999681994871666	"Rph3a"	"rabphilin 3A"
"ENSMUSG00000029610"	0.10573427077471	0.999980159084512	-0.000512930185837116	0.996951835328632	-0.00942689268882364	0.999681994871666	"Aimp2"	"aminoacyl tRNA synthetase complex-interacting multifunctional protein 2"
"ENSMUSG00000029613"	0.141140132233436	0.999980159084512	0.0147241064117462	0.790723090899456	-0.0116872458735646	0.999681994871666	"Eif2ak1"	"eukaryotic translation initiation factor 2 alpha kinase 1"
"ENSMUSG00000029614"	-0.0511704485551888	0.999980159084512	-0.00787209189422728	0.953170771112804	0.00764392162275936	0.999681994871666	"Rpl6"	"ribosomal protein L6"
"ENSMUSG00000029616"	-0.186140169182867	0.999980159084512	0.00260579087737939	0.980967122481884	0.0104266630936563	0.999681994871666	"Erp29"	"endoplasmic reticulum protein 29"
"ENSMUSG00000029617"	0.15374315215607	0.999980159084512	-0.00416689227179567	0.971927539608248	-0.0146523898509008	0.999681994871666	"Ccz1"	"CCZ1 vacuolar protein trafficking and biogenesis associated"
"ENSMUSG00000029621"	-0.068843191859642	0.999980159084512	0.00691737973266663	0.925539268953842	0.00371684231029821	0.999681994871666	"Arpc1a"	"actin related protein 2/3 complex, subunit 1A"
"ENSMUSG00000029622"	-1.28222366768803	0.708246984085179	0.0048029806292264	0.980967122481884	0.0983458252749754	0.26358915361025	"Arpc1b"	"actin related protein 2/3 complex, subunit 1B"
"ENSMUSG00000029623"	0.57497826612961	0.941630367890189	0.00116493171658574	0.992425404020506	-0.0409470584562105	0.669389347710992	"Pdap1"	"PDGFA associated protein 1"
"ENSMUSG00000029624"	-0.232505160736774	0.999980159084512	-0.023984489971434	0.716428267653289	0.00680922790585561	0.999681994871666	"Ptcd1"	"pentatricopeptide repeat domain 1"
"ENSMUSG00000029625"	-0.12178062312226	0.999980159084512	-0.0209017347104931	0.792709245966248	0.00899927827072943	0.999681994871666	"Cpsf4"	"cleavage and polyadenylation specific factor 4"
"ENSMUSG00000029627"	0.238380566210928	0.999980159084512	-0.0145184283689943	0.936803094614851	-0.00599082727152289	0.999681994871666	"Zkscan14"	"zinc finger with KRAB and SCAN domains 14"
"ENSMUSG00000029629"	-0.109690599272852	0.999980159084512	-0.0296573172790244	0.489681054111495	0.00608361590991553	0.999681994871666	"Phf14"	"PHD finger protein 14"
"ENSMUSG00000029632"	0.0587948543298341	0.999980159084512	0.00389061243562008	0.962046581944353	-0.00746501929889865	0.999681994871666	"Ndufa4"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4"
"ENSMUSG00000029634"	0.126905267500745	0.999980159084512	-0.00125650844360998	0.991207469475272	-0.00960198794806521	0.999681994871666	"Rnf6"	"ring finger protein (C3H2C3 type) 6"
"ENSMUSG00000029635"	0.504818269000669	0.999980159084512	-0.0117888741477479	0.925456348657921	-0.0305032370975138	0.999681994871666	"Cdk8"	"cyclin-dependent kinase 8"
"ENSMUSG00000029636"	0.128394352248927	0.999980159084512	0.014927927074689	0.760123314081108	-0.0156104378458765	0.999681994871666	"Wasf3"	"WAS protein family, member 3"
"ENSMUSG00000029638"	-0.245173736643717	0.999980159084512	0.0399050574296262	0.871935190144082	0.0305372854939861	0.999681994871666	"Glcci1"	"glucocorticoid induced transcript 1"
"ENSMUSG00000029640"	0.0893238580381116	0.999980159084512	0.01222841755883	0.857393178467821	-0.00529617780791051	0.999681994871666	"Usp12"	"ubiquitin specific peptidase 12"
"ENSMUSG00000029641"	0.281938031042884	0.999980159084512	0.0356903033065155	0.860705059667542	-0.0239931599117619	0.999681994871666	"Rasl11a"	"RAS-like, family 11, member A"
"ENSMUSG00000029642"	-0.576463077181734	0.999980159084512	-0.0182032376696978	0.865539351890096	0.0392572190107227	0.999681994871666	"Polr1d"	"polymerase (RNA) I polypeptide D"
"ENSMUSG00000029647"	0.348029956843369	0.999980159084512	0.00180109727250209	0.987348986867453	-0.0182370368412411	0.999681994871666	"Pan3"	"PAN3 polyA specific ribonuclease subunit homolog (S. cerevisiae)"
"ENSMUSG00000029648"	-0.771109202417567	0.3290686689456	-0.00383706799277456	0.969103140406914	0.0547222443593618	0.12080366271257	"Flt1"	"FMS-like tyrosine kinase 1"
"ENSMUSG00000029649"	-0.0382724827290257	0.999980159084512	-0.00456685827030223	0.959129682842725	0.00646517380566284	0.999681994871666	"Pomp"	"proteasome maturation protein"
"ENSMUSG00000029650"	0.404078277305053	0.999980159084512	0.00837839230309351	0.970589259593381	-0.0178086082265231	0.999681994871666	"Slc46a3"	"solute carrier family 46, member 3"
